sourceID,sourceName,edgeName,targetID,targetName,
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,2d9ffdcb-dc10-4f47-9502-cb743dc1cd32,"Bartolomeo Risso, filza 1, series III, nr. 169",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,2bf3dff1-90ab-48f3-8eeb-8b00a780e1af,"Bartolomeo Risso, filza 5, series III, nr. 11",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,2b68f6cc-c1f0-4599-b198-ecf7b88a3fbc,"Bartolomeo Risso, filza 4, series II, nr. 235",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,29947e6b-3663-452a-9179-3e0ee1ac69c0,"Bartolomeo Risso, filza 1, series I, nr. 98",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,286816a6-d130-46d4-8f9f-8694168db286,"Bartolomeo Risso, filza 6, nr. 68",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,274932db-0a96-478f-9c17-1d43240e23a6,"Bartolomeo Risso, filza 5, series I, nr. 3",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,260689b9-0b90-4c8c-9cde-14635dff4755,"Bartolomeo Risso, filza 5, series I, nr. 181",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,23830a9a-5619-4d02-9259-f9a8cf31c42f,"Bartolomeo Risso, filza 6, nr. 158",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,232bab10-6e02-421e-8cf0-0d0e3330714f,"Bartolomeo Risso, filza 5, series I, nr. 189",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,1ea2e792-fade-4541-8d23-5e2d1b17db7f,"Bartolomeo Risso, filza 6, nr. 64",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,1e9f809c-e2df-4415-be55-8991e094fc2d,"Bartolomeo Risso, filza 6, nr. 331 (formerly nr. 332)",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,1e24269d-0f0f-4d84-b031-8ee10e2fb93e,"Bartolomeo Risso, filza 5, series I, nr. 130",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,1ae6bde8-27a2-4435-b099-e16bd09de951,"Bartolomeo Risso, filza 4, series I, nr. 251",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,16d2dfbb-b089-4313-b340-792551feade5,"Bartolomeo Risso, filza 1, series III, nr. 341",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,150c3e66-8034-4f79-aac0-cae7ec95f4fd,"Bartolomeo Risso, filza 1, series I, nr. 108",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,128c5d4d-3750-447e-95d0-ad1c107df8da,"Bartolomeo Risso, filza 5, series II, nr. 108",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,0582eed0-db68-478d-92c2-e1803f2102a6,"Bartolomeo Risso, filza 2, series II, nr. 35",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,05331bc9-442e-4fc2-ad37-2dc10ee65b4e,"Bartolomeo Risso, filza 6, nr. 255",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,02de8b92-13ff-4bda-9de4-01f5730a61e0,"Bartolomeo Risso, filza 2, series I, nr. 202",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,02342458-debb-438e-b1fd-b14e57bdaa28,"Bartolomeo Risso, filza 4, series I, nr. 26",
327f6750-eb71-41b2-9c5a-deb15e5e0785,Bartolomeo Risso,—author—>,013b590c-1d66-4a88-9adb-d423cc22564c,"Bartolomeo Risso, filza 1, series I, nr. 86",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,d9fdff9f-e7f2-40df-a5e7-b5d3942a076b,"Battista Parisola, filza 4, nr. 154",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,d34b69f3-9f02-411d-a0ba-49f95521ae4a,"Battista Parisola, filza 3, nr. 5",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,ceaf8299-3aa0-44bb-a62f-3bb3c7b880e4,"Battista Parisola, filza 3, nr. 205",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,c9e9a0bb-345b-4620-8f7a-938fd9e39c42,"Battista Parisola, filza 4, nr. 110",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,9cd75c64-e88d-41c2-861e-98b3641b8ffd,"Battista Parisola, filza 8, nr. 142",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,7ff527e6-6bc9-4e60-9011-4d52eb863468,"Battista Parisola, filza 8, nr. 125",
4c32ba3c-8aa1-4e88-908a-b503d25820e4,Battista Parisola,—author—>,36e4ebc0-5516-41ed-932b-5bdf4abe8cd3,"Battista Parisola, filza 2, series ---, nr. 460",
960571d7-d960-4c39-8b30-2b902a015e0a,Bernardo Tassorello,—author—>,09fc617d-5ce8-44f8-b98e-b9a44cddf61c,"Bernardo Tassorello, filza 1, nr. 7",
492fb7d0-6ef2-4515-96e4-ff5de82e4525,Biagio Foglietta,—author—>,d6e359da-0d21-4bb7-8abf-2a1ed6f0ac09,"Biagio Foglietta, filza 2, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,fa832569-3693-484d-a422-a54b7ed8dfa5,"Branca Bagnara, reg. 3, 1426-1428, fol. 242r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f92e1046-a40d-4699-83ad-3a27f2a04c9e,"Branca Bagnara, filza 13, series II, nr. 177",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f8f58c76-3926-41d6-911b-09a46da5c77a,"Branca Bagnara, reg. 3, 1426-1428, fol. 25r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f847792c-f87e-4c21-b16a-c51297fbebdc,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f7fb0246-050a-4a61-9827-ba81a9b21948,"Branca Bagnara, filza 20, nr. 359",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f6761812-d313-44ac-8e8d-d3303211ae04,"Branca Bagnara, filza 20, nr. 60",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f3a94942-d65a-4689-bf5c-fdde4ae09572,"Branca Bagnara, filza 21, nr. 330",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f17e4062-6316-4534-8ef3-48657b9e7e46,"Branca Bagnara, filza 21, nr. 212",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,f0d171df-7cf8-4e89-8039-8d9e3755129b,"Branca Bagnara, reg. 3, 1426-1428, fol. 220r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,efb548a3-d7cf-45bb-a750-0fb5f4a3b825,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,eac561d4-233e-47d9-8fc2-5a983461fdc4,"Branca Bagnara, reg. 3, 1426-1428, fols. 143r-144r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,e837a8f3-5e22-473b-a12a-0add5f934ac7,"Branca Bagnara, filza 1, nr. 123",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,e754716e-9fa5-43e4-894b-0f82b7b6b13b,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,e69d812c-7422-4e89-8d82-0a788a8a2c7a,"Branca Bagnara, filza 20, nr. 69",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,e383a459-3442-4f8e-a730-eabda9dcb481,"Branca Bagnara, filza 20, nr. 67",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d8be8a37-6f7a-43b8-a073-f0002b569f68,"Branca Bagnara, filza 10, series I, nr. 20",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d7d471a2-9988-4b9f-b35b-b610995fc659,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d4d2da5a-6c68-4232-bb76-587b251be719,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d34c7061-2cea-449a-9bc8-f647ba9f1b48,"Branca Bagnara, reg. 3, 1426-1428, fol. 105r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d284425b-9bb2-4b6c-a851-983901ed4f45,"Branca Bagnara, filza 20, nr. 72",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d210e466-a077-4faa-8522-7bf349bd447b,"Branca Bagnara, filza 20, nr. 74",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,d1fd876a-446b-4a60-be09-c765f38448d0,"Branca Bagnara, filza 1, nr. 150",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,cca0f6b1-22af-464f-bd3a-6ee4e49e910b,"Branca Bagnara, reg. 3, 1426-1428, fols. 3v-4r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,cbbe6cfa-a53c-493a-91c3-c02e1fc62102,"Branca Bagnara, reg. 3, 1426-1428, fols. 151r-152r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c87f8589-acd7-4681-a78f-ec19b98a1c1c,"Branca Bagnara, reg. 3, 1426-1428, fol. 24r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c72fda8e-2bf6-46f5-83b9-51f52ef6a90c,"Branca Bagnara, filza 21, nr. 217",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c6a8a673-321b-414a-8afc-689063e071fe,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c5e99ef1-3d3f-488f-92a4-d41d33d60337,"Branca Bagnara, reg. 3, 1426-1428, fols. 125v-126r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c44848c4-22bc-4b4f-8a80-5bc280a08562,"Branca Bagnara, reg. 3, 1426-1428, fol. 90r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c3bd83e2-8b42-49ac-bfc2-9faa260b49d3,"Branca Bagnara, filza 1, nr. 273",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,c1c9484a-b88c-43ee-aa6e-477b51bbc625,"Branca Bagnara, filza 1, nr. 122",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,bd702be3-6cb0-477a-b08c-6ad80c47240c,"Branca Bagnara, filza 10, series I, nr. 81",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,bc7e5303-8026-470b-98ba-67fef17ff616,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,b530bca8-1132-47e1-9c7a-0fdcf0d5aab8,"Branca Bagnara, reg. 3, 1426-1428, fols. 95v-96r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,b29a53d9-a930-455b-a095-1761b39cd973,"Branca Bagnara, reg. 3, 1426-1428, fol. 167r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,ab314701-a54e-4706-aa56-119cae9fe67e,"Branca Bagnara, filza 20, nr. 71",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,a50483f9-0c3f-4160-94d4-dedf48c2bd3c,"Branca Bagnara, filza 4, series II, nr. 141",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,a387d096-8843-4b25-8495-d1d6287e650a,"Branca Bagnara, reg. 3, 1426-1428, fols. 35r-36r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,a21afffb-9f51-444b-8113-8c7eb33fc56a,"Branca Bagnara, reg. 3, 1426-1428, fol. 116r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,a14abcd0-ad36-4c33-b952-fa4e0f2de32f,"Branca Bagnara, reg. 3, 1426-1428, fols. 159v-160r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,9ef741b6-a879-402a-8d0c-8ab30fc12f4e,"Branca Bagnara, filza 8, nr. 170",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,9d4f6f8e-fbe5-43df-bf11-94e8483ab127,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,9cc9a624-6911-4a35-83a4-fc6a05cef9fb,"Branca Bagnara, filza 2, series I, nr. 39",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,9ad337aa-ab92-4795-85f2-079e8e9c62fa,"Branca Bagnara, reg. 3, 1426-1428, fol. 95r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,97188bda-95c6-424e-986b-8e35fd7fdbe7,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,968fd165-9a0d-403a-8d12-a0a5eb946a60,"Branca Bagnara, reg. 3, 1426-1428, fols. 169v-171r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,954aa2c2-3c99-4c6a-ae24-12745779051b,"Branca Bagnara, filza 16, nr. 454",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8fd8e524-36a1-4626-9623-0ef38b191339,"Branca Bagnara, filza 1, nr. 262",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8f1c8fce-fe00-4bf4-9736-c5f643ee7c73,"Branca Bagnara, filza 21, nr. 245",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8efd5993-c0c5-45ca-b830-3fdbad5973e8,"Branca Bagnara, filza 5, series I, nr. 79",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8d2f68a8-d55c-4e7e-9cef-8ffb72876ec0,"Branca Bagnara, filza 1, nr. 162",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8c674260-54a2-4640-9520-0c1b9170e12d,"Branca Bagnara, filza 20, nr. 79",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8a688196-2401-428a-b327-0f33b739813d,"Branca Bagnara, filza 10, series I, nr. 448",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,88c19178-11ac-424c-91a2-959dcdc82095,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,85ec0bc5-6d0c-4b83-b9bc-8641c5122594,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,848d3bd0-8b19-4946-b80b-9e6bc014b41e,"Branca Bagnara, filza 20, nr. 68",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,83af4e92-137f-46ec-9c5a-71df907fc43b,"Branca Bagnara, filza 6, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,82c55e86-4aa6-4593-bd47-0a127d5e72cd,"Branca Bagnara, filza 20, nr. 73",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,81edb1b0-a0b9-4c5c-9159-dc129322ce6f,"Branca Bagnara, reg. 3, 1426-1428, fols. 278v-279r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8177df53-1ef8-455b-80a7-c803d5a13c97,"Branca Bagnara, reg. 3, 1426-1428, fols. 21r-22r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,8137fb13-5989-41a5-b283-30c8ee19bd4b,"Branca Bagnara, reg. 3, 1426-1428, fols. 27r-28r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,80b82214-1c65-45a7-86e3-8cc6bf16eee9,"Branca Bagnara, filza 1, nr. 102",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,80a5a58d-9879-47b6-9056-fb93b4b4becb,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,7f90a527-d1ad-42ad-9df5-ae6827f3aedb,"Branca Bagnara, filza 1, nr. 140",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,7dca23b7-00c5-4614-9d03-6e6614f5ec51,"Branca Bagnara, filza 1, nr. 134",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,79eaaa3c-a5f8-4473-bff9-c56184b8df22,"Branca Bagnara, reg. 3, 1426-1428, fol. 91r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,76ebe677-72a3-42a7-8961-4cdd80ad5f04,"Branca Bagnara, reg. 3, 1426-1428, fol. 160v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,73ee46f0-55cf-4279-b5e7-2746db54cfe9,"Branca Bagnara, reg. 3, 1426-1428, fols. 103v-104r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,73365b90-3f8a-4317-af56-5d7a5975d162,"Branca Bagnara, filza 6, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,70c62f5f-e418-4786-bb4c-f8ea8e16254a,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,6c85aeb6-94cf-4adb-ab88-274adbe16d5a,"Branca Bagnara, filza 20, nr. 59",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,69f0e97d-d53f-4d95-955c-620d8c764a06,"Branca Bagnara, filza 1, nr. 150",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,692b8e9f-e4d9-4ab9-98ac-f675d03161e4,"Branca Bagnara, reg. 3, 1426-1428, fol. 177r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,6852b2b8-6639-44c3-800a-c0a4fac70082,"Branca Bagnara, filza 20, nr. 66",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,67a0f04f-4845-4145-8fa9-da62f35203fc,"Branca Bagnara, reg. 3, 1426-1428, fol. 277r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,66f7c9bc-750b-4b1c-94cb-a77f5c584a09,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,665b0513-03f5-4257-8f39-15fddf31be17,"Branca Bagnara, filza 13, series II, nr. 178",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,6553b33e-adeb-435e-a0a5-d228f5074731,"Branca Bagnara, reg. 3, 1426-1428, fols. 105v-106v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,6550fe3a-09eb-4195-954c-1f641229265e,"Branca Bagnara, filza 1, nr. 184",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,64350841-1756-4968-a2be-f475cf247a6d,"Branca Bagnara, filza 20, nr. 63",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,637d9a79-6a83-42f8-ac9f-adf0b622361a,"Branca Bagnara, reg. 3, 1426-1428, fol. 49r-v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,635ca5c9-44db-43fd-b3c9-46cd0b394288,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,61b086fb-52a9-48a5-839f-29ece88ef990,"Branca Bagnara, filza 20, nr. 57",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,6190ebfc-3631-4b72-8b74-8562952b88aa,"Branca Bagnara, filza 1, nr. 188",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,5ad8e485-306f-4306-b130-3cba1a5573df,"Branca Bagnara, filza 2, series II, nr. 103",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,5a5b8c37-c293-4daf-b966-2710d116d158,"Branca Bagnara, filza 20, nr. 70",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,59d5c3fe-b34c-4760-b851-192cb8aec389,"Branca Bagnara, filza 10, series I, nr. 215",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,59a22ed4-bdac-4346-9bd4-a15b17cd685d,"Branca Bagnara, reg. 3, 1426-1428, fols. 198v-199v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,57ba8b6b-981c-4b9e-9b6a-bad61106918f,"Branca Bagnara, reg. 3, 1426-1428, fols. 22v-23r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,5545c7ab-c76d-486c-ad88-e09badd1425d,"Branca Bagnara, filza 20, nr. 357",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,55204474-fb73-432c-966d-b478b2d31ef0,"Branca Bagnara, filza 20, nr. 311",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,531a88e3-4066-4a0f-86fb-2c027ab7709b,"Branca Bagnara, filza 21, nr. 43",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,531a670a-d8c8-460f-a458-76e7a522eba5,"Branca Bagnara, filza 20, nr. 62",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,4f182e53-64d5-46a0-94ae-2207de579229,"Branca Bagnara, filza 20, nr. 356",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,4e9492bf-f900-4320-84b4-0e18daf06f6d,"Branca Bagnara, reg. 3, 1426-1428, fols. 102r-103v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,4c070371-f86f-44f3-930b-9b432ffb2ed1,"Branca Bagnara, filza 18, nr. 48",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,4608feb0-6f84-4919-8bb0-2a53bf25acba,"Branca Bagnara, filza 6, nr. 239",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,3f5e039b-771e-4acf-b940-80165087fe0a,"Branca Bagnara, reg. 3, 1426-1428, fols. 281v-282r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,37964230-cf03-4e31-b96e-c0c328611235,"Branca Bagnara, reg. 3, 1426-1428, fol. 238v",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,3721fcf6-f203-4beb-a096-2d06b516d6dd,"Branca Bagnara, filza 1, nr. 223",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,36b24962-f3b6-4f76-a940-f33f886642e5,"Branca Bagnara, filza 7, nr. 100",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,350e2926-3f45-47a2-b451-0a3cc8bf3f07,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,337e6790-78f4-4004-aa6b-5371b195bc53,"Branca Bagnara, filza 20, nr. 61",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,2f127f75-b459-4b49-a8ff-0e008393b446,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,2712ea6b-643e-408a-9b2c-d39c6a99689f,"Branca Bagnara, reg. 3, 1426-1428, fols. 9v-10r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,25edb6aa-deac-4541-9448-88eb80d09b78,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,24c8a61d-db7f-4408-840b-902f019a287c,"Branca Bagnara, filza 20, nr. 65",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,249329a7-44c5-4977-9744-01d58b77e7b8,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,1afa24f3-75a4-47b6-841c-77d05aeb3832,"Branca Bagnara, filza 20, nr. 310",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,196e0e7b-a01d-48c9-81ff-172eb94b6bb7,"Branca Bagnara, filza 1, nr. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,176e2f58-c7e7-4a8d-bfca-a36bb43cdfa9,"Branca Bagnara, filza 18, nr. 76",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,1713f79a-d393-420f-8484-27d781fe7323,"Branca Bagnara, filza 10, series I, nr. 47",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,1698062d-0131-4807-ac37-c1d3e052b32d,"Branca Bagnara, filza 20, nr. 64",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,10948f27-9c6e-42c8-83bf-e11f07d975cf,"Branca Bagnara, filza 13, series III, nr. 134",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,09776d3a-60a1-48cb-91e7-cc07dcc8d5bf,"Branca Bagnara, reg. 3, 1426-1428, fols. 122v-123r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,08c159eb-dd58-481d-a31f-6da5f83d829e,"Branca Bagnara, reg. 3, 1426-1428, fols. 43r-44r",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,05eea715-fb92-4af5-ab5d-c85f16ce171d,"Branca Bagnara, filza 1, nr. 270",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,034a9f05-b4ed-403e-9fea-91ee79f4a826,"Branca Bagnara, reg. 4, 1429-1431, fol. ---",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,0256c58c-a5a9-486f-b50d-6ad92b26071a,"Branca Bagnara, filza 1, nr. 292",
2d251b92-d5ab-499a-80db-450e306ac801,Branca Bagnara,—author—>,02062fc0-1c5b-44ac-960e-1c1dc2a3a7f1,"Branca Bagnara, filza 19, nr. 1195",
6ebf5d66-ca62-4f6a-87f6-b649ad204b8a,Cipriano Foglietta,—author—>,763ea1af-bb74-48bf-a642-9ae892e421e8,"Cipriano Foglietta, filza 4, nr. 249",
